Method,Return,Seed,Step,Task
FTA,6.0,3,27835,Pixelcopter-PLE-v0
FTA,20.0,3,27991,Pixelcopter-PLE-v0
FTA,16.0,3,28115,Pixelcopter-PLE-v0
FTA,32.0,3,28339,Pixelcopter-PLE-v0
FTA,67.0,3,28762,Pixelcopter-PLE-v0
FTA,57.0,3,29121,Pixelcopter-PLE-v0
FTA,4.0,3,29184,Pixelcopter-PLE-v0
FTA,1.0,3,29227,Pixelcopter-PLE-v0
FTA,16.0,3,29360,Pixelcopter-PLE-v0
FTA,1.0,3,29403,Pixelcopter-PLE-v0
FTA,2.0,3,29452,Pixelcopter-PLE-v0
FTA,78.0,3,29932,Pixelcopter-PLE-v0
FTA,32.0,3,30149,Pixelcopter-PLE-v0
FTA,37.0,3,30396,Pixelcopter-PLE-v0
FTA,42.0,3,30676,Pixelcopter-PLE-v0
FTA,29.0,3,30882,Pixelcopter-PLE-v0
FTA,41.0,3,31150,Pixelcopter-PLE-v0
FTA,31.0,3,31371,Pixelcopter-PLE-v0
FTA,6.0,3,31444,Pixelcopter-PLE-v0
FTA,41.0,3,31717,Pixelcopter-PLE-v0
FTA,75.0,3,32185,Pixelcopter-PLE-v0
FTA,14.0,3,32306,Pixelcopter-PLE-v0
FTA,7.0,3,32383,Pixelcopter-PLE-v0
FTA,9.0,3,32471,Pixelcopter-PLE-v0
FTA,75.0,3,32929,Pixelcopter-PLE-v0
FTA,49.0,3,33240,Pixelcopter-PLE-v0
FTA,2.0,3,33291,Pixelcopter-PLE-v0
FTA,32.0,3,33517,Pixelcopter-PLE-v0
FTA,4.0,3,33580,Pixelcopter-PLE-v0
FTA,24.0,3,33753,Pixelcopter-PLE-v0
FTA,5.0,3,33820,Pixelcopter-PLE-v0
FTA,4.0,3,33885,Pixelcopter-PLE-v0
FTA,26.0,3,34070,Pixelcopter-PLE-v0
FTA,4.0,3,34135,Pixelcopter-PLE-v0
FTA,7.0,3,34213,Pixelcopter-PLE-v0
FTA,15.0,3,34336,Pixelcopter-PLE-v0
FTA,17.0,3,34469,Pixelcopter-PLE-v0
FTA,40.0,3,34735,Pixelcopter-PLE-v0
FTA,20.0,3,34882,Pixelcopter-PLE-v0
FTA,37.0,3,35130,Pixelcopter-PLE-v0
FTA,67.0,3,35555,Pixelcopter-PLE-v0
FTA,41.0,3,35830,Pixelcopter-PLE-v0
FTA,23.0,3,35999,Pixelcopter-PLE-v0
FTA,7.0,3,36082,Pixelcopter-PLE-v0
FTA,15.0,3,36207,Pixelcopter-PLE-v0
FTA,18.0,3,36348,Pixelcopter-PLE-v0
FTA,35.0,3,36585,Pixelcopter-PLE-v0
FTA,9.0,3,36673,Pixelcopter-PLE-v0
FTA,6.0,3,36748,Pixelcopter-PLE-v0
FTA,69.0,3,37180,Pixelcopter-PLE-v0
FTA,21.0,3,37336,Pixelcopter-PLE-v0
FTA,71.0,3,37782,Pixelcopter-PLE-v0
FTA,42.0,3,38054,Pixelcopter-PLE-v0
FTA,28.0,3,38254,Pixelcopter-PLE-v0
FTA,28.0,3,38448,Pixelcopter-PLE-v0
FTA,86.0,3,38948,Pixelcopter-PLE-v0
FTA,16.0,3,39078,Pixelcopter-PLE-v0
FTA,7.0,3,39160,Pixelcopter-PLE-v0
FTA,48.0,3,39471,Pixelcopter-PLE-v0
FTA,6.0,3,39539,Pixelcopter-PLE-v0
FTA,23.0,3,39705,Pixelcopter-PLE-v0
FTA,54.0,3,40043,Pixelcopter-PLE-v0
FTA,43.0,3,40328,Pixelcopter-PLE-v0
FTA,60.0,3,40697,Pixelcopter-PLE-v0
FTA,3.0,3,40756,Pixelcopter-PLE-v0
FTA,9.0,3,40844,Pixelcopter-PLE-v0
FTA,38.0,3,41103,Pixelcopter-PLE-v0
FTA,75.0,3,41562,Pixelcopter-PLE-v0
FTA,3.0,3,41620,Pixelcopter-PLE-v0
FTA,27.0,3,41815,Pixelcopter-PLE-v0
FTA,42.0,3,42091,Pixelcopter-PLE-v0
FTA,86.0,3,42591,Pixelcopter-PLE-v0
FTA,7.0,3,42669,Pixelcopter-PLE-v0
FTA,55.0,3,43022,Pixelcopter-PLE-v0
FTA,5.0,3,43092,Pixelcopter-PLE-v0
FTA,63.0,3,43488,Pixelcopter-PLE-v0
FTA,6.0,3,43566,Pixelcopter-PLE-v0
FTA,42.0,3,43840,Pixelcopter-PLE-v0
FTA,41.0,3,44115,Pixelcopter-PLE-v0
FTA,26.0,3,44299,Pixelcopter-PLE-v0
FTA,7.0,3,44380,Pixelcopter-PLE-v0
FTA,85.0,3,44880,Pixelcopter-PLE-v0
FTA,5.0,3,44948,Pixelcopter-PLE-v0
FTA,3.0,3,45001,Pixelcopter-PLE-v0
FTA,6.0,3,45073,Pixelcopter-PLE-v0
FTA,72.0,3,45518,Pixelcopter-PLE-v0
FTA,8.0,3,45599,Pixelcopter-PLE-v0
FTA,5.0,3,45669,Pixelcopter-PLE-v0
FTA,-1.0,3,45701,Pixelcopter-PLE-v0
FTA,6.0,3,45773,Pixelcopter-PLE-v0
FTA,14.0,3,45891,Pixelcopter-PLE-v0
FTA,65.0,3,46303,Pixelcopter-PLE-v0
FTA,0.0,3,46340,Pixelcopter-PLE-v0
FTA,28.0,3,46541,Pixelcopter-PLE-v0
FTA,30.0,3,46752,Pixelcopter-PLE-v0
FTA,4.0,3,46817,Pixelcopter-PLE-v0
FTA,20.0,3,46975,Pixelcopter-PLE-v0
FTA,17.0,3,47112,Pixelcopter-PLE-v0
FTA,18.0,3,47251,Pixelcopter-PLE-v0
FTA,6.0,3,47320,Pixelcopter-PLE-v0
FTA,61.0,3,47698,Pixelcopter-PLE-v0
FTA,52.0,3,48033,Pixelcopter-PLE-v0
FTA,4.0,3,48094,Pixelcopter-PLE-v0
FTA,7.0,3,48175,Pixelcopter-PLE-v0
FTA,6.0,3,48247,Pixelcopter-PLE-v0
FTA,23.0,3,48415,Pixelcopter-PLE-v0
FTA,26.0,3,48600,Pixelcopter-PLE-v0
FTA,16.0,3,48733,Pixelcopter-PLE-v0
FTA,46.0,3,49036,Pixelcopter-PLE-v0
FTA,85.0,3,49536,Pixelcopter-PLE-v0
FTA,3.0,3,49594,Pixelcopter-PLE-v0
FTA,45.0,3,49889,Pixelcopter-PLE-v0
FTA,3.0,3,49943,Pixelcopter-PLE-v0
FTA,86.0,3,50443,Pixelcopter-PLE-v0
FTA,30.0,3,50656,Pixelcopter-PLE-v0
FTA,14.0,3,50777,Pixelcopter-PLE-v0
FTA,57.0,3,51135,Pixelcopter-PLE-v0
FTA,47.0,3,51439,Pixelcopter-PLE-v0
FTA,86.0,3,51939,Pixelcopter-PLE-v0
FTA,32.0,3,52160,Pixelcopter-PLE-v0
FTA,2.0,3,52210,Pixelcopter-PLE-v0
FTA,7.0,3,52285,Pixelcopter-PLE-v0
FTA,22.0,3,52445,Pixelcopter-PLE-v0
FTA,3.0,3,52498,Pixelcopter-PLE-v0
FTA,3.0,3,52557,Pixelcopter-PLE-v0
FTA,17.0,3,52694,Pixelcopter-PLE-v0
FTA,41.0,3,52968,Pixelcopter-PLE-v0
FTA,38.0,3,53223,Pixelcopter-PLE-v0
FTA,19.0,3,53367,Pixelcopter-PLE-v0
FTA,21.0,3,53531,Pixelcopter-PLE-v0
FTA,2.0,3,53584,Pixelcopter-PLE-v0
FTA,0.0,3,53621,Pixelcopter-PLE-v0
FTA,0.0,3,53660,Pixelcopter-PLE-v0
FTA,32.0,3,53877,Pixelcopter-PLE-v0
FTA,41.0,3,54154,Pixelcopter-PLE-v0
FTA,54.0,3,54496,Pixelcopter-PLE-v0
FTA,70.0,3,54922,Pixelcopter-PLE-v0
FTA,70.0,3,55360,Pixelcopter-PLE-v0
FTA,31.0,3,55581,Pixelcopter-PLE-v0
FTA,3.0,3,55635,Pixelcopter-PLE-v0
FTA,86.0,3,56135,Pixelcopter-PLE-v0
FTA,19.0,3,56285,Pixelcopter-PLE-v0
FTA,-4.0,3,56298,Pixelcopter-PLE-v0
FTA,56.0,3,56655,Pixelcopter-PLE-v0
FTA,31.0,3,56872,Pixelcopter-PLE-v0
FTA,4.0,3,56936,Pixelcopter-PLE-v0
FTA,86.0,3,57436,Pixelcopter-PLE-v0
FTA,19.0,3,57585,Pixelcopter-PLE-v0
FTA,41.0,3,57859,Pixelcopter-PLE-v0
FTA,18.0,3,58003,Pixelcopter-PLE-v0
FTA,44.0,3,58289,Pixelcopter-PLE-v0
FTA,75.0,3,58752,Pixelcopter-PLE-v0
FTA,3.0,3,58808,Pixelcopter-PLE-v0
FTA,45.0,3,59111,Pixelcopter-PLE-v0
FTA,44.0,3,59400,Pixelcopter-PLE-v0
FTA,1.0,3,59443,Pixelcopter-PLE-v0
FTA,6.0,3,59515,Pixelcopter-PLE-v0
FTA,17.0,3,59654,Pixelcopter-PLE-v0
FTA,40.0,3,59924,Pixelcopter-PLE-v0
FTA,52.0,3,60259,Pixelcopter-PLE-v0
FTA,5.0,3,60329,Pixelcopter-PLE-v0
FTA,4.0,3,60391,Pixelcopter-PLE-v0
FTA,61.0,3,60773,Pixelcopter-PLE-v0
FTA,10.0,3,60867,Pixelcopter-PLE-v0
FTA,6.0,3,60943,Pixelcopter-PLE-v0
FTA,46.0,3,61246,Pixelcopter-PLE-v0
FTA,40.0,3,61516,Pixelcopter-PLE-v0
FTA,85.0,3,62016,Pixelcopter-PLE-v0
FTA,50.0,3,62341,Pixelcopter-PLE-v0
FTA,51.0,3,62667,Pixelcopter-PLE-v0
FTA,7.0,3,62739,Pixelcopter-PLE-v0
FTA,41.0,3,63006,Pixelcopter-PLE-v0
FTA,46.0,3,63309,Pixelcopter-PLE-v0
FTA,20.0,3,63460,Pixelcopter-PLE-v0
FTA,41.0,3,63733,Pixelcopter-PLE-v0
FTA,-2.0,3,63758,Pixelcopter-PLE-v0
FTA,85.0,3,64258,Pixelcopter-PLE-v0
FTA,7.0,3,64330,Pixelcopter-PLE-v0
FTA,3.0,3,64389,Pixelcopter-PLE-v0
FTA,25.0,3,64571,Pixelcopter-PLE-v0
FTA,2.0,3,64622,Pixelcopter-PLE-v0
FTA,20.0,3,64778,Pixelcopter-PLE-v0
FTA,1.0,3,64820,Pixelcopter-PLE-v0
FTA,20.0,3,64979,Pixelcopter-PLE-v0
FTA,52.0,3,65309,Pixelcopter-PLE-v0
FTA,32.0,3,65527,Pixelcopter-PLE-v0
FTA,33.0,3,65761,Pixelcopter-PLE-v0
FTA,86.0,3,66261,Pixelcopter-PLE-v0
FTA,36.0,3,66503,Pixelcopter-PLE-v0
FTA,28.0,3,66702,Pixelcopter-PLE-v0
FTA,9.0,3,66787,Pixelcopter-PLE-v0
FTA,27.0,3,66975,Pixelcopter-PLE-v0
FTA,7.0,3,67058,Pixelcopter-PLE-v0
FTA,60.0,3,67439,Pixelcopter-PLE-v0
FTA,2.0,3,67489,Pixelcopter-PLE-v0
FTA,16.0,3,67613,Pixelcopter-PLE-v0
FTA,34.0,3,67839,Pixelcopter-PLE-v0
FTA,19.0,3,67984,Pixelcopter-PLE-v0
FTA,37.0,3,68235,Pixelcopter-PLE-v0
FTA,20.0,3,68384,Pixelcopter-PLE-v0
FTA,2.0,3,68436,Pixelcopter-PLE-v0
FTA,27.0,3,68632,Pixelcopter-PLE-v0
FTA,33.0,3,68857,Pixelcopter-PLE-v0
FTA,35.0,3,69087,Pixelcopter-PLE-v0
FTA,26.0,3,69274,Pixelcopter-PLE-v0
FTA,6.0,3,69340,Pixelcopter-PLE-v0
FTA,4.0,3,69402,Pixelcopter-PLE-v0
FTA,86.0,3,69902,Pixelcopter-PLE-v0
FTA,81.0,3,70400,Pixelcopter-PLE-v0
FTA,5.0,3,70467,Pixelcopter-PLE-v0
FTA,41.0,3,70742,Pixelcopter-PLE-v0
FTA,86.0,3,71242,Pixelcopter-PLE-v0
FTA,4.0,3,71306,Pixelcopter-PLE-v0
FTA,40.0,3,71573,Pixelcopter-PLE-v0
FTA,2.0,3,71624,Pixelcopter-PLE-v0
FTA,31.0,3,71844,Pixelcopter-PLE-v0
FTA,58.0,3,72211,Pixelcopter-PLE-v0
FTA,5.0,3,72274,Pixelcopter-PLE-v0
FTA,86.0,3,72774,Pixelcopter-PLE-v0
FTA,34.0,3,73003,Pixelcopter-PLE-v0
FTA,25.0,3,73182,Pixelcopter-PLE-v0
FTA,6.0,3,73255,Pixelcopter-PLE-v0
FTA,27.0,3,73450,Pixelcopter-PLE-v0
FTA,4.0,3,73511,Pixelcopter-PLE-v0
FTA,79.0,3,73993,Pixelcopter-PLE-v0
FTA,2.0,3,74043,Pixelcopter-PLE-v0
FTA,-1.0,3,74074,Pixelcopter-PLE-v0
FTA,15.0,3,74202,Pixelcopter-PLE-v0
FTA,11.0,3,74304,Pixelcopter-PLE-v0
FTA,86.0,3,74804,Pixelcopter-PLE-v0
FTA,55.0,3,75157,Pixelcopter-PLE-v0
FTA,19.0,3,75298,Pixelcopter-PLE-v0
FTA,16.0,3,75425,Pixelcopter-PLE-v0
FTA,60.0,3,75801,Pixelcopter-PLE-v0
FTA,14.0,3,75914,Pixelcopter-PLE-v0
FTA,0.0,3,75950,Pixelcopter-PLE-v0
FTA,7.0,3,76029,Pixelcopter-PLE-v0
FTA,15.0,3,76145,Pixelcopter-PLE-v0
FTA,18.0,3,76282,Pixelcopter-PLE-v0
FTA,47.0,3,76586,Pixelcopter-PLE-v0
FTA,17.0,3,76724,Pixelcopter-PLE-v0
FTA,86.0,3,77224,Pixelcopter-PLE-v0
FTA,86.0,3,77724,Pixelcopter-PLE-v0
FTA,33.0,3,77949,Pixelcopter-PLE-v0
FTA,46.0,3,78246,Pixelcopter-PLE-v0
FTA,16.0,3,78379,Pixelcopter-PLE-v0
FTA,86.0,3,78879,Pixelcopter-PLE-v0
FTA,54.0,3,79218,Pixelcopter-PLE-v0
FTA,28.0,3,79417,Pixelcopter-PLE-v0
FTA,86.0,3,79917,Pixelcopter-PLE-v0
FTA,50.0,3,80235,Pixelcopter-PLE-v0
FTA,37.0,3,80485,Pixelcopter-PLE-v0
FTA,86.0,3,80985,Pixelcopter-PLE-v0
FTA,8.0,3,81069,Pixelcopter-PLE-v0
FTA,10.0,3,81161,Pixelcopter-PLE-v0
FTA,3.0,3,81215,Pixelcopter-PLE-v0
FTA,13.0,3,81329,Pixelcopter-PLE-v0
FTA,8.0,3,81408,Pixelcopter-PLE-v0
FTA,13.0,3,81512,Pixelcopter-PLE-v0
FTA,0.0,3,81549,Pixelcopter-PLE-v0
FTA,81.0,3,82047,Pixelcopter-PLE-v0
FTA,65.0,3,82456,Pixelcopter-PLE-v0
FTA,5.0,3,82523,Pixelcopter-PLE-v0
FTA,28.0,3,82726,Pixelcopter-PLE-v0
FTA,13.0,3,82830,Pixelcopter-PLE-v0
FTA,16.0,3,82961,Pixelcopter-PLE-v0
FTA,33.0,3,83185,Pixelcopter-PLE-v0
FTA,86.0,3,83685,Pixelcopter-PLE-v0
FTA,8.0,3,83768,Pixelcopter-PLE-v0
FTA,5.0,3,83828,Pixelcopter-PLE-v0
FTA,20.0,3,83978,Pixelcopter-PLE-v0
FTA,79.0,3,84468,Pixelcopter-PLE-v0
FTA,75.0,3,84925,Pixelcopter-PLE-v0
FTA,38.0,3,85179,Pixelcopter-PLE-v0
FTA,86.0,3,85679,Pixelcopter-PLE-v0
FTA,0.0,3,85716,Pixelcopter-PLE-v0
FTA,69.0,3,86145,Pixelcopter-PLE-v0
FTA,86.0,3,86645,Pixelcopter-PLE-v0
FTA,85.0,3,87145,Pixelcopter-PLE-v0
FTA,58.0,3,87519,Pixelcopter-PLE-v0
FTA,67.0,3,87935,Pixelcopter-PLE-v0
FTA,16.0,3,88061,Pixelcopter-PLE-v0
FTA,16.0,3,88194,Pixelcopter-PLE-v0
FTA,17.0,3,88329,Pixelcopter-PLE-v0
FTA,16.0,3,88458,Pixelcopter-PLE-v0
FTA,5.0,3,88526,Pixelcopter-PLE-v0
FTA,9.0,3,88614,Pixelcopter-PLE-v0
FTA,64.0,3,89023,Pixelcopter-PLE-v0
FTA,29.0,3,89223,Pixelcopter-PLE-v0
FTA,86.0,3,89723,Pixelcopter-PLE-v0
FTA,22.0,3,89887,Pixelcopter-PLE-v0
FTA,18.0,3,90022,Pixelcopter-PLE-v0
FTA,7.0,3,90103,Pixelcopter-PLE-v0
FTA,28.0,3,90295,Pixelcopter-PLE-v0
FTA,17.0,3,90431,Pixelcopter-PLE-v0
FTA,18.0,3,90567,Pixelcopter-PLE-v0
FTA,80.0,3,91067,Pixelcopter-PLE-v0
FTA,86.0,3,91567,Pixelcopter-PLE-v0
FTA,5.0,3,91638,Pixelcopter-PLE-v0
FTA,42.0,3,91914,Pixelcopter-PLE-v0
FTA,13.0,3,92024,Pixelcopter-PLE-v0
FTA,32.0,3,92243,Pixelcopter-PLE-v0
FTA,40.0,3,92507,Pixelcopter-PLE-v0
FTA,86.0,3,93007,Pixelcopter-PLE-v0
FTA,56.0,3,93358,Pixelcopter-PLE-v0
FTA,8.0,3,93442,Pixelcopter-PLE-v0
FTA,49.0,3,93749,Pixelcopter-PLE-v0
FTA,50.0,3,94071,Pixelcopter-PLE-v0
FTA,26.0,3,94253,Pixelcopter-PLE-v0
FTA,87.0,3,94753,Pixelcopter-PLE-v0
FTA,41.0,3,95027,Pixelcopter-PLE-v0
FTA,26.0,3,95217,Pixelcopter-PLE-v0
FTA,8.0,3,95301,Pixelcopter-PLE-v0
FTA,62.0,3,95693,Pixelcopter-PLE-v0
FTA,6.0,3,95766,Pixelcopter-PLE-v0
FTA,85.0,3,96266,Pixelcopter-PLE-v0
FTA,6.0,3,96333,Pixelcopter-PLE-v0
FTA,85.0,3,96833,Pixelcopter-PLE-v0
FTA,41.0,3,97109,Pixelcopter-PLE-v0
FTA,57.0,3,97474,Pixelcopter-PLE-v0
FTA,5.0,3,97544,Pixelcopter-PLE-v0
FTA,9.0,3,97630,Pixelcopter-PLE-v0
FTA,77.0,3,98106,Pixelcopter-PLE-v0
FTA,86.0,3,98606,Pixelcopter-PLE-v0
FTA,19.0,3,98753,Pixelcopter-PLE-v0
FTA,58.0,3,99121,Pixelcopter-PLE-v0
FTA,17.0,3,99258,Pixelcopter-PLE-v0
FTA,45.0,3,99548,Pixelcopter-PLE-v0
FTA,29.0,3,99754,Pixelcopter-PLE-v0
FTA,79.0,3,100240,Pixelcopter-PLE-v0
FTA,50.0,3,100562,Pixelcopter-PLE-v0
FTA,21.0,3,100718,Pixelcopter-PLE-v0
FTA,4.0,3,100782,Pixelcopter-PLE-v0
FTA,85.0,3,101282,Pixelcopter-PLE-v0
FTA,16.0,3,101405,Pixelcopter-PLE-v0
FTA,17.0,3,101542,Pixelcopter-PLE-v0
FTA,16.0,3,101671,Pixelcopter-PLE-v0
FTA,49.0,3,101987,Pixelcopter-PLE-v0
FTA,15.0,3,102112,Pixelcopter-PLE-v0
FTA,41.0,3,102383,Pixelcopter-PLE-v0
FTA,45.0,3,102676,Pixelcopter-PLE-v0
FTA,57.0,3,103034,Pixelcopter-PLE-v0
FTA,81.0,3,103528,Pixelcopter-PLE-v0
FTA,69.0,3,103954,Pixelcopter-PLE-v0
FTA,73.0,3,104408,Pixelcopter-PLE-v0
FTA,70.0,3,104847,Pixelcopter-PLE-v0
FTA,28.0,3,105048,Pixelcopter-PLE-v0
FTA,19.0,3,105190,Pixelcopter-PLE-v0
FTA,3.0,3,105244,Pixelcopter-PLE-v0
FTA,86.0,3,105744,Pixelcopter-PLE-v0
FTA,85.0,3,106244,Pixelcopter-PLE-v0
FTA,85.0,3,106744,Pixelcopter-PLE-v0
FTA,70.0,3,107187,Pixelcopter-PLE-v0
FTA,7.0,3,107262,Pixelcopter-PLE-v0
FTA,36.0,3,107499,Pixelcopter-PLE-v0
FTA,11.0,3,107598,Pixelcopter-PLE-v0
FTA,86.0,3,108098,Pixelcopter-PLE-v0
FTA,39.0,3,108360,Pixelcopter-PLE-v0
FTA,85.0,3,108860,Pixelcopter-PLE-v0
FTA,86.0,3,109360,Pixelcopter-PLE-v0
FTA,86.0,3,109860,Pixelcopter-PLE-v0
FTA,55.0,3,110205,Pixelcopter-PLE-v0
FTA,18.0,3,110349,Pixelcopter-PLE-v0
FTA,86.0,3,110849,Pixelcopter-PLE-v0
FTA,86.0,3,111349,Pixelcopter-PLE-v0
FTA,18.0,3,111495,Pixelcopter-PLE-v0
FTA,54.0,3,111841,Pixelcopter-PLE-v0
FTA,18.0,3,111986,Pixelcopter-PLE-v0
FTA,1.0,3,112029,Pixelcopter-PLE-v0
FTA,7.0,3,112103,Pixelcopter-PLE-v0
FTA,4.0,3,112158,Pixelcopter-PLE-v0
FTA,17.0,3,112287,Pixelcopter-PLE-v0
FTA,25.0,3,112468,Pixelcopter-PLE-v0
FTA,21.0,3,112626,Pixelcopter-PLE-v0
FTA,53.0,3,112963,Pixelcopter-PLE-v0
FTA,57.0,3,113326,Pixelcopter-PLE-v0
FTA,61.0,3,113710,Pixelcopter-PLE-v0
FTA,3.0,3,113769,Pixelcopter-PLE-v0
FTA,20.0,3,113918,Pixelcopter-PLE-v0
FTA,58.0,3,114289,Pixelcopter-PLE-v0
FTA,6.0,3,114360,Pixelcopter-PLE-v0
FTA,75.0,3,114822,Pixelcopter-PLE-v0
FTA,24.0,3,114994,Pixelcopter-PLE-v0
FTA,86.0,3,115494,Pixelcopter-PLE-v0
FTA,18.0,3,115637,Pixelcopter-PLE-v0
FTA,85.0,3,116137,Pixelcopter-PLE-v0
FTA,8.0,3,116216,Pixelcopter-PLE-v0
FTA,51.0,3,116542,Pixelcopter-PLE-v0
FTA,86.0,3,117042,Pixelcopter-PLE-v0
FTA,86.0,3,117542,Pixelcopter-PLE-v0
FTA,85.0,3,118042,Pixelcopter-PLE-v0
FTA,41.0,3,118316,Pixelcopter-PLE-v0
FTA,7.0,3,118397,Pixelcopter-PLE-v0
FTA,77.0,3,118873,Pixelcopter-PLE-v0
FTA,44.0,3,119161,Pixelcopter-PLE-v0
FTA,40.0,3,119423,Pixelcopter-PLE-v0
FTA,85.0,3,119923,Pixelcopter-PLE-v0
FTA,1.0,3,119964,Pixelcopter-PLE-v0
FTA,3.0,3,120022,Pixelcopter-PLE-v0
FTA,46.0,3,120321,Pixelcopter-PLE-v0
FTA,86.0,3,120821,Pixelcopter-PLE-v0
FTA,3.0,3,120873,Pixelcopter-PLE-v0
FTA,86.0,3,121373,Pixelcopter-PLE-v0
FTA,26.0,3,121554,Pixelcopter-PLE-v0
FTA,54.0,3,121901,Pixelcopter-PLE-v0
FTA,59.0,3,122272,Pixelcopter-PLE-v0
FTA,51.0,3,122603,Pixelcopter-PLE-v0
FTA,27.0,3,122797,Pixelcopter-PLE-v0
FTA,87.0,3,123297,Pixelcopter-PLE-v0
FTA,77.0,3,123775,Pixelcopter-PLE-v0
FTA,16.0,3,123904,Pixelcopter-PLE-v0
FTA,22.0,3,124064,Pixelcopter-PLE-v0
FTA,24.0,3,124236,Pixelcopter-PLE-v0
FTA,26.0,3,124421,Pixelcopter-PLE-v0
FTA,86.0,3,124921,Pixelcopter-PLE-v0
FTA,2.0,3,124971,Pixelcopter-PLE-v0
FTA,7.0,3,125052,Pixelcopter-PLE-v0
FTA,34.0,3,125286,Pixelcopter-PLE-v0
FTA,3.0,3,125339,Pixelcopter-PLE-v0
FTA,42.0,3,125622,Pixelcopter-PLE-v0
FTA,85.0,3,126122,Pixelcopter-PLE-v0
FTA,2.0,3,126175,Pixelcopter-PLE-v0
FTA,19.0,3,126323,Pixelcopter-PLE-v0
FTA,41.0,3,126596,Pixelcopter-PLE-v0
FTA,18.0,3,126735,Pixelcopter-PLE-v0
FTA,86.0,3,127235,Pixelcopter-PLE-v0
FTA,31.0,3,127447,Pixelcopter-PLE-v0
FTA,34.0,3,127686,Pixelcopter-PLE-v0
FTA,9.0,3,127771,Pixelcopter-PLE-v0
FTA,86.0,3,128271,Pixelcopter-PLE-v0
FTA,86.0,3,128771,Pixelcopter-PLE-v0
FTA,86.0,3,129271,Pixelcopter-PLE-v0
FTA,44.0,3,129566,Pixelcopter-PLE-v0
FTA,4.0,3,129628,Pixelcopter-PLE-v0
FTA,86.0,3,130128,Pixelcopter-PLE-v0
FTA,80.0,3,130625,Pixelcopter-PLE-v0
FTA,66.0,3,131034,Pixelcopter-PLE-v0
FTA,86.0,3,131534,Pixelcopter-PLE-v0
FTA,15.0,3,131659,Pixelcopter-PLE-v0
FTA,69.0,3,132094,Pixelcopter-PLE-v0
FTA,86.0,3,132594,Pixelcopter-PLE-v0
FTA,28.0,3,132794,Pixelcopter-PLE-v0
FTA,30.0,3,133007,Pixelcopter-PLE-v0
FTA,33.0,3,133232,Pixelcopter-PLE-v0
FTA,30.0,3,133440,Pixelcopter-PLE-v0
FTA,21.0,3,133595,Pixelcopter-PLE-v0
FTA,82.0,3,134090,Pixelcopter-PLE-v0
FTA,87.0,3,134590,Pixelcopter-PLE-v0
FTA,7.0,3,134665,Pixelcopter-PLE-v0
FTA,14.0,3,134783,Pixelcopter-PLE-v0
FTA,86.0,3,135283,Pixelcopter-PLE-v0
FTA,80.0,3,135772,Pixelcopter-PLE-v0
FTA,87.0,3,136272,Pixelcopter-PLE-v0
FTA,86.0,3,136772,Pixelcopter-PLE-v0
FTA,85.0,3,137272,Pixelcopter-PLE-v0
FTA,86.0,3,137772,Pixelcopter-PLE-v0
FTA,7.0,3,137853,Pixelcopter-PLE-v0
FTA,30.0,3,138065,Pixelcopter-PLE-v0
FTA,6.0,3,138136,Pixelcopter-PLE-v0
FTA,20.0,3,138287,Pixelcopter-PLE-v0
FTA,1.0,3,138330,Pixelcopter-PLE-v0
FTA,38.0,3,138585,Pixelcopter-PLE-v0
FTA,86.0,3,139085,Pixelcopter-PLE-v0
FTA,60.0,3,139463,Pixelcopter-PLE-v0
FTA,56.0,3,139816,Pixelcopter-PLE-v0
FTA,74.0,3,140275,Pixelcopter-PLE-v0
FTA,86.0,3,140775,Pixelcopter-PLE-v0
FTA,17.0,3,140910,Pixelcopter-PLE-v0
FTA,6.0,3,140986,Pixelcopter-PLE-v0
FTA,39.0,3,141247,Pixelcopter-PLE-v0
FTA,0.0,3,141286,Pixelcopter-PLE-v0
FTA,85.0,3,141786,Pixelcopter-PLE-v0
FTA,33.0,3,142011,Pixelcopter-PLE-v0
FTA,86.0,3,142511,Pixelcopter-PLE-v0
FTA,21.0,3,142667,Pixelcopter-PLE-v0
FTA,16.0,3,142800,Pixelcopter-PLE-v0
FTA,9.0,3,142887,Pixelcopter-PLE-v0
FTA,86.0,3,143387,Pixelcopter-PLE-v0
FTA,86.0,3,143887,Pixelcopter-PLE-v0
FTA,86.0,3,144387,Pixelcopter-PLE-v0
FTA,21.0,3,144544,Pixelcopter-PLE-v0
FTA,86.0,3,145044,Pixelcopter-PLE-v0
FTA,64.0,3,145443,Pixelcopter-PLE-v0
FTA,41.0,3,145715,Pixelcopter-PLE-v0
FTA,15.0,3,145833,Pixelcopter-PLE-v0
FTA,4.0,3,145893,Pixelcopter-PLE-v0
FTA,86.0,3,146393,Pixelcopter-PLE-v0
FTA,31.0,3,146603,Pixelcopter-PLE-v0
FTA,19.0,3,146749,Pixelcopter-PLE-v0
FTA,86.0,3,147249,Pixelcopter-PLE-v0
FTA,19.0,3,147391,Pixelcopter-PLE-v0
FTA,54.0,3,147731,Pixelcopter-PLE-v0
FTA,4.0,3,147788,Pixelcopter-PLE-v0
FTA,27.0,3,147981,Pixelcopter-PLE-v0
FTA,15.0,3,148109,Pixelcopter-PLE-v0
FTA,20.0,3,148267,Pixelcopter-PLE-v0
FTA,79.0,3,148760,Pixelcopter-PLE-v0
FTA,18.0,3,148903,Pixelcopter-PLE-v0
FTA,5.0,3,148974,Pixelcopter-PLE-v0
